field_176097_z,GL_SOURCE1_RGB,0,
field_176098_y,GL_SOURCE0_RGB,0,
field_176099_x,GL_COMBINE_RGB,0,
field_176103_f,minY,2,
field_176104_g,maxX,2,
field_176106_e,minX,2,
field_176108_h,maxY,2,
field_176146_D,borderSize,2,
field_176147_E,borderSizeLerpTime,2,
field_176148_F,borderSizeLerpTarget,2,
field_176149_G,borderSafeZone,2,
field_176150_A,difficultyLocked,2,
field_176151_B,borderCenterX,2,
field_176152_C,borderCenterZ,2,
field_176153_H,borderDamagePerBlock,2,
field_176154_I,borderWarningDistance,2,
field_176155_J,borderWarningTime,2,
field_176156_a,DEFAULT_DIFFICULTY,2,
field_176157_p,cleanWeatherTime,2,
field_176158_z,difficulty,2,
field_176227_L,blockState,2,
field_176228_M,defaultBlockState,2,
field_176229_d,BLOCK_STATE_IDS,2,
field_176230_a,AIR_ID,2,
field_176231_q,SLIME_SOUND,2,
field_176236_b,CHECK_DECAY,2,
field_176237_a,DECAYABLE,2,
field_176238_O,isTransparent,0,
field_176239_P,VARIANT,2,
field_176240_P,VARIANT,2,
field_176241_b,NORTH,2,
field_176242_M,EAST,2,
field_176243_N,SOUTH,2,
field_176244_O,WEST,2,
field_176245_a,COLOR,2,
field_176246_a,EXPLODE,2,
field_176247_a,VARIANT,2,
field_176248_b,DEFAULT_META,2,
field_176249_a,VARIANT,2,
field_176250_M,MOSSY_META,2,
field_176251_N,CRACKED_META,2,
field_176252_O,CHISELED_META,2,
field_176254_b,NORTH,2,
field_176255_P,VARIANT,2,
field_176256_a,UP,2,
field_176257_M,EAST,2,
field_176258_N,SOUTH,2,
field_176259_O,WEST,2,
field_176263_b,POWERED,2,
field_176264_a,FACING,2,
field_176265_M,ATTACHED,2,
field_176266_N,SUSPENDED,2,
field_176271_T,WEST_FLAG,2,
field_176272_Q,SOUTH_FLAG,2,
field_176273_b,NORTH,2,
field_176274_P,ALL_FACES,2,
field_176275_S,EAST_FLAG,2,
field_176276_R,NORTH_FLAG,2,
field_176277_a,UP,2,
field_176278_M,EAST,2,
field_176279_N,SOUTH,2,
field_176280_O,WEST,2,
field_176283_b,OPEN,2,
field_176284_a,FACING,2,
field_176285_M,HALF,2,
field_176289_Q,SOUTH,2,
field_176290_b,SUSPENDED,2,
field_176291_P,EAST,2,
field_176292_R,WEST,2,
field_176293_a,POWERED,2,
field_176294_M,ATTACHED,2,
field_176295_N,DISARMED,2,
field_176296_O,NORTH,2,
field_176297_a,TYPE,2,
field_176298_M,AXIS,2,
field_176299_a,LOG_AXIS,2,
field_176300_b,VARIANT,2,
field_176301_b,VARIANT,2,
field_176308_b,HALF,2,
field_176309_a,FACING,2,
field_176310_M,SHAPE,2,
field_176313_a,WET,2,
field_176315_a,LAYERS,2,
field_176320_b,EXTENDED,2,
field_176321_a,FACING,2,
field_176325_b,TYPE,2,
field_176326_a,FACING,2,
field_176327_M,SHORT,2,
field_176330_a,COLOR,2,
field_176331_b,ROUGH_META,2,
field_176332_a,VARIANT,2,
field_176333_M,BRICKS_META,2,
field_176334_N,DARK_META,2,
field_176335_a,VARIANT,2,
field_176336_a,TYPE,2,
field_176347_b,EAST,2,
field_176348_a,NORTH,2,
field_176349_M,SOUTH,2,
field_176350_N,WEST,2,
field_176351_O,POWER,2,
field_176355_a,AGE,2,
field_176359_b,POWERED,2,
field_176360_a,FACING,2,
field_176367_b,LEVEL,2,
field_176378_a,VARIANT,2,
field_176379_b,smallBlock,2,
field_176380_a,VARIANT,2,
field_176382_a,FACING,2,
field_176383_a,VARIANT,2,
field_176384_a,SNOWY,2,
field_176385_b,SNOWY,2,
field_176386_a,VARIANT,2,
field_176387_N,FACING,2,
field_176393_b,snowmanPattern,2,
field_176394_a,snowmanBasePattern,2,
field_176395_M,golemBasePattern,2,
field_176396_O,golemPattern,2,
field_176410_b,DELAY,2,
field_176411_a,LOCKED,2,
field_176412_a,FACING,2,
field_176413_a,ROTATION,2,
field_176417_b,NODROP,2,
field_176418_a,FACING,2,
field_176419_M,IS_WITHER_SKELETON,2,
field_176420_N,witherBasePattern,2,
field_176421_O,witherPattern,2,
field_176425_b,TYPE,2,
field_176426_a,FACING,2,
field_176429_b,ENABLED,2,
field_176430_a,FACING,2,
field_176432_a,HAS_RECORD,2,
field_176434_a,INSTRUMENTS,2,
field_176435_b,inverted,2,
field_176436_a,POWER,2,
field_176437_a,FACING,2,
field_176440_b,TRIGGERED,2,
field_176441_a,FACING,2,
field_176443_b,CONTENTS,2,
field_176444_a,LEGACY_DATA,2,
field_176447_a,FACING,2,
field_176448_b,ROTATION,2,
field_176449_a,FACING,2,
field_176451_a,HAS_BOTTLE,2,
field_176452_a,TRIGGERED,2,
field_176459_a,FACING,2,
field_176463_b,MODE,2,
field_176464_a,POWERED,2,
field_176465_b,POWERED,2,
field_176466_a,OPEN,2,
field_176467_M,IN_WALL,2,
field_176471_b,OCCUPIED,2,
field_176472_a,PART,2,
field_176479_b,STAGE,2,
field_176480_a,TYPE,2,
field_176483_b,FACING,2,
field_176484_a,AGE,2,
field_176486_a,AGE,2,
field_176488_a,AGE,2,
field_176492_b,HALF,2,
field_176493_a,VARIANT,2,
field_176496_a,type,2,
field_176497_a,TYPE,2,
field_176498_a,SNOWY,2,
field_176501_a,AGE,2,
field_176504_a,VARIANT,2,
field_176505_b,DAMAGE,2,
field_176506_a,FACING,2,
field_176507_b,EYE,2,
field_176508_a,FACING,2,
field_176519_b,OPEN,2,
field_176520_a,FACING,2,
field_176521_M,HINGE,2,
field_176522_N,POWERED,2,
field_176523_O,HALF,2,
field_176525_b,EAST,2,
field_176526_a,NORTH,2,
field_176527_M,SOUTH,2,
field_176528_N,WEST,2,
field_176531_a,MOISTURE,2,
field_176539_Q,WEST,2,
field_176540_b,FLIP,2,
field_176541_P,SOUTH,2,
field_176542_R,UPPER,2,
field_176543_a,AGE,2,
field_176544_M,ALT,2,
field_176545_N,NORTH,2,
field_176546_O,EAST,2,
field_176547_a,COLOR,2,
field_176550_a,AXIS,2,
field_176554_a,HALF,2,
field_176555_b,SEAMLESS,2,
field_176556_M,VARIANT,2,
field_176557_b,VARIANT,2,
field_176558_b,SEAMLESS,2,
field_176559_M,VARIANT,2,
field_176565_b,SHAPE,2,
field_176568_b,SHAPE,2,
field_176569_M,POWERED,2,
field_176573_b,SHAPE,2,
field_176574_M,POWERED,2,
field_176579_a,POWER,2,
field_176580_a,POWERED,2,
field_176581_a,COLOR,2,
field_176584_b,POWERED,2,
field_176585_a,FACING,2,
field_176587_a,AGE,2,
field_176589_a,BITES,2,
field_176591_a,LEVEL,2,
field_176596_a,FACING,2,
field_176599_b,ITEM,0,
field_176600_a,BLOCK,0,
field_176605_b,interpolatedFrameData,0,
field_176606_q,locationNameCompass,0,
field_176607_p,locationNameClock,0,
field_176609_a,FACING_LOOKUP,2,
field_176615_f,meta,2,
field_176616_g,name,2,
field_176618_e,META_LOOKUP,2,
field_176622_h,unlocalizedName,2,
field_176635_l,unlocalizedName,2,
field_176637_j,meta,2,
field_176638_k,name,2,
field_176640_i,META_LOOKUP,2,
field_176653_j,name,2,
field_176654_k,unlocalizedName,2,
field_176655_h,META_LOOKUP,2,
field_176656_i,meta,2,
field_176661_f,unlocalizedName,2,
field_176663_d,meta,2,
field_176664_e,name,2,
field_176666_c,META_LOOKUP,2,
field_176671_c,name,2,
field_176677_f,name,2,
field_176678_g,unlocalizedName,2,
field_176679_d,META_LOOKUP,2,
field_176680_e,metadata,2,
field_176690_f,mapColor,2,
field_176691_g,unlocalizedName,2,
field_176692_d,meta,2,
field_176693_e,name,2,
field_176695_c,META_LOOKUP,2,
field_176699_f,name,2,
field_176709_c,name,2,
field_176714_c,VARIANT,2,
field_176723_f,plane,2,
field_176725_d,NAME_LOOKUP,2,
field_176726_e,name,2,
field_176748_g,index,2,
field_176754_o,HORIZONTALS,2,
field_176755_l,axisDirection,2,
field_176756_m,directionVec,2,
field_176757_j,name,2,
field_176758_k,axis,2,
field_176759_h,opposite,2,
field_176760_i,horizontalIndex,2,
field_176761_p,NAME_LOOKUP,2,
field_176784_w,mapColor,2,
field_176785_v,unlocalizedName,2,
field_176786_u,name,2,
field_176787_t,dyeDamage,2,
field_176788_s,meta,2,
field_176789_r,DYE_DMG_LOOKUP,2,
field_176790_q,META_LOOKUP,2,
field_176793_x,chatColor,2,
field_176797_f,META_LOOKUP,2,
field_176798_g,meta,2,
field_176806_i,unlocalizedName,2,
field_176811_f,name,2,
field_176812_g,unlocalizedName,2,
field_176813_d,META_LOOKUP,2,
field_176814_e,meta,2,
field_176820_d,name,2,
field_176829_f,name,2,
field_176830_g,unlocalizedName,2,
field_176831_d,META_LOOKUP,2,
field_176832_e,meta,2,
field_176842_g,META_LOOKUP,2,
field_176848_j,unlocalizedName,2,
field_176850_h,meta,2,
field_176851_i,name,2,
field_176864_l,facing,2,
field_176866_j,meta,2,
field_176867_k,name,2,
field_176869_i,META_LOOKUP,2,
field_176874_e,name,2,
field_176885_g,META_LOOKUP,2,
field_176891_j,unlocalizedName,2,
field_176893_h,meta,2,
field_176894_i,name,2,
field_176905_n,META_LOOKUP,2,
field_176906_o,meta,2,
field_176914_p,name,2,
field_176919_d,name,2,
field_176921_b,META_LOOKUP,2,
field_176922_c,meta,2,
field_176928_f,name,2,
field_176929_g,unlocalizedName,2,
field_176930_d,METADATA_LOOKUP,2,
field_176931_e,metadata,2,
field_176941_g,META_LOOKUP,2,
field_176947_j,unlocalizedName,2,
field_176949_h,meta,2,
field_176950_i,name,2,
field_176976_n,name,2,
field_176977_o,unlocalizedName,2,
field_176978_l,blockType,2,
field_176979_m,meta,2,
field_176981_k,TYPES_FOR_BLOCK,2,
field_176988_c,name,2,
field_177006_w,name,2,
field_177027_l,meta,2,
field_177028_m,name,2,
field_177030_k,META_LOOKUP,2,
field_177036_c,name,2,
field_177041_c,name,2,
field_177046_f,name,2,
field_177048_d,META_LOOKUP,2,
field_177049_e,meta,2,
field_177056_a,FACING_LOOKUP,2,
field_177057_a,FACING_LOOKUP,2,
field_177058_a,FACING_LOOKUP,2,
field_177063_a,FACING_LOOKUP,2,
field_177065_a,WOOD_TYPE_LOOKUP,2,
field_177072_f,itemFrameModel,0,
field_177073_g,mapModel,0,
field_177074_h,itemRenderer,0,
field_177097_h,layerRenderers,0,
field_177098_i,renderOutlines,0,
field_177103_a,TEXTURE_ARMOR_STAND,0,
field_177118_j,DEFAULT_RES_LOC,0,
field_177126_e,WHITE,0,
field_177127_a,BROWN,0,
field_177128_n,TOAST,0,
field_177129_o,CAERBANNOG,0,
field_177130_l,SALT,0,
field_177131_m,WHITE_SPLOTCHED,0,
field_177132_j,BLACK,0,
field_177133_k,GOLD,0,
field_177140_a,smallArms,0,
field_177156_b,pigRenderer,0,
field_177157_c,pigModel,0,
field_177158_a,TEXTURE,0,
field_177160_b,slimeModel,0,
field_177161_a,slimeRenderer,0,
field_177163_b,sheepRenderer,0,
field_177164_c,sheepModel,0,
field_177165_a,TEXTURE,0,
field_177167_a,playerRenderer,0,
field_177170_b,creeperRenderer,0,
field_177171_c,creeperModel,0,
field_177172_a,LIGHTNING_TEXTURE,0,
field_177211_b,dragonRenderer,0,
field_177212_a,TEXTURE,0,
field_177220_e,interpolate,0,
field_177233_b,MAP_ENTRY_TO_STRING,2,
field_177234_a,COMMA_JOINER,2,
field_177237_b,properties,2,
field_177238_c,propertyValueTable,2,
field_177239_a,block,2,
field_177242_b,resourcePackName,0,
field_177243_a,FACING_LOOKUP,2,
field_177246_b,logger,0,
field_177247_a,FACING_LOOKUP,2,
field_177256_f,toDestroy,2,
field_177257_d,moveDirection,2,
field_177258_e,toMove,2,
field_177259_b,pistonPos,2,
field_177260_c,blockToMove,2,
field_177261_a,world,2,
field_177284_N,patternName,2,
field_177285_O,patternID,2,
field_177290_Q,patternCraftingStack,2,
field_177291_P,craftingLayers,2,
field_177320_c,logger,0,
field_177331_a,FACING_LOOKUP,2,
field_177336_b,TEXTURE_ALEX,0,
field_177337_a,TEXTURE_STEVE,0,
field_177351_f,elementOffsetsById,0,
field_177352_g,normalElementOffset,0,
field_177353_d,nextOffset,0,
field_177354_e,colorElementOffset,0,
field_177355_b,elements,0,
field_177356_c,offsets,0,
field_177357_a,LOGGER,0,
field_177363_b,vertexFormat,0,
field_177364_c,count,0,
field_177365_a,glBufferId,0,
field_177376_f,offset,0,
field_177377_d,index,0,
field_177378_e,elementCount,0,
field_177379_b,type,0,
field_177380_c,usage,0,
field_177381_a,LOGGER,0,
field_177392_h,displayName,0,
field_177405_j,glConstant,0,
field_177407_h,size,0,
field_177408_i,displayName,0,
field_177454_f,uuidToPlayerMap,2,
field_177463_c,world,2,
field_177474_A,oceanMonumentGenerator,2,
field_177477_r,settings,2,
field_177488_d,data,2,
field_177511_d,tileEntity,2,
field_177512_e,tileEntityInitialized,2,
field_177513_b,pos,2,
field_177514_c,state,2,
field_177515_a,world,2,
field_177519_c,variant,0,
field_177542_u,quartersY,0,
field_177543_t,quartersX,0,
field_177544_s,matrix4d,0,
field_177545_r,combinedXY,0,
field_177546_q,mapRotations,0,
field_177557_a,cameraTransforms,0,
field_177558_f,cameraTransforms,0,
field_177559_d,gui3d,0,
field_177560_e,texture,0,
field_177561_b,faceQuads,0,
field_177562_c,ambientOcclusion,0,
field_177563_a,generalQuads,0,
field_177565_b,models,0,
field_177566_c,baseModel,0,
field_177567_a,totalWeight,0,
field_177598_f,resourceManager,0,
field_177599_g,sprites,0,
field_177600_d,BUILT_IN_MODELS,0,
field_177601_e,JOINER,0,
field_177602_b,LOCATIONS_BUILTIN_TEXTURES,0,
field_177603_c,LOGGER,0,
field_177604_a,MODEL_MISSING,0,
field_177605_n,bakedRegistry,0,
field_177606_o,MODEL_GENERATED,0,
field_177607_l,faceBakery,0,
field_177608_m,itemModelGenerator,0,
field_177609_j,textureMap,0,
field_177610_k,blockModelShapes,0,
field_177611_h,models,0,
field_177612_i,variants,0,
field_177613_u,variantNames,0,
field_177614_t,blockDefinitions,0,
field_177615_s,itemLocations,0,
field_177616_r,MODEL_ENTITY,0,
field_177617_q,MODEL_CLOCK,0,
field_177618_p,MODEL_COMPASS,0,
field_177624_d,properties,2,
field_177625_e,validStates,2,
field_177626_b,GET_NAME_FUNC,2,
field_177627_c,block,2,
field_177628_a,COMMA_JOINER,2,
field_177636_b,model,0,
field_177640_b,propertyPredicates,2,
field_177641_a,blockstate,2,
field_177644_a,block,2,
field_177651_f,builderCameraTransforms,0,
field_177652_d,builderTexture,0,
field_177653_e,builderGui3d,0,
field_177654_b,builderFaceQuads,0,
field_177655_c,builderAmbientOcclusion,0,
field_177656_a,builderGeneralQuads,0,
field_177663_d,aisleHeight,2,
field_177664_e,rowWidth,2,
field_177665_b,depth,2,
field_177666_c,symbolMap,2,
field_177667_a,COMMA_JOIN,2,
field_177671_d,lcache,2,
field_177672_b,finger,2,
field_177673_c,thumb,2,
field_177674_a,pos,2,
field_177678_a,listItems,0,
field_177680_a,world,2,
field_177686_d,palmLength,2,
field_177687_b,fingerLength,2,
field_177688_c,thumbLength,2,
field_177689_a,blockMatches,2,
field_177703_b,name,2,
field_177704_a,valueClass,2,
field_177710_b,nameToValue,2,
field_177711_a,allowedValues,2,
field_177717_a,allowedValues,2,
field_177720_a,allowedValues,2,
field_177752_f,endTime,2,
field_177753_g,startTime,2,
field_177754_d,startDiameter,2,
field_177755_e,endDiameter,2,
field_177756_b,centerX,2,
field_177757_c,centerZ,2,
field_177758_a,listeners,2,
field_177759_l,warningDistance,2,
field_177760_j,damageBuffer,2,
field_177761_k,warningTime,2,
field_177762_h,worldSize,2,
field_177763_i,damageAmount,2,
field_177767_d,id,2,
field_177777_D,lavaLakeChance,2,
field_177778_E,useLavaOceans,2,
field_177779_F,fixedBiome,2,
field_177780_G,biomeSize,2,
field_177781_A,useWaterLakes,2,
field_177782_B,waterLakeChance,2,
field_177783_C,useLavaLakes,2,
field_177784_L,dirtMaxHeight,2,
field_177785_M,gravelSize,2,
field_177786_N,gravelCount,2,
field_177787_O,gravelMinHeight,2,
field_177788_H,riverSize,2,
field_177789_I,dirtSize,2,
field_177790_J,dirtCount,2,
field_177791_K,dirtMinHeight,2,
field_177792_U,dioriteSize,2,
field_177793_T,graniteMaxHeight,2,
field_177794_W,dioriteMinHeight,2,
field_177795_V,dioriteCount,2,
field_177796_Q,graniteSize,2,
field_177797_P,gravelMaxHeight,2,
field_177798_S,graniteMinHeight,2,
field_177799_R,graniteCount,2,
field_177800_Y,andesiteSize,2,
field_177801_X,dioriteMaxHeight,2,
field_177802_Z,andesiteCount,2,
field_177803_f,depthNoiseScaleZ,2,
field_177804_g,depthNoiseScaleExponent,2,
field_177805_az,lapisSpread,2,
field_177806_d,lowerLimitScale,2,
field_177807_ay,lapisCenterHeight,2,
field_177808_e,depthNoiseScaleX,2,
field_177809_b,heightScale,2,
field_177810_c,upperLimitScale,2,
field_177811_a,coordinateScale,2,
field_177812_at,diamondCount,2,
field_177813_n,biomeDepthOffSet,2,
field_177814_as,diamondSize,2,
field_177815_o,biomeScaleWeight,2,
field_177816_ar,redstoneMaxHeight,2,
field_177817_l,stretchY,2,
field_177818_aq,redstoneMinHeight,2,
field_177819_m,biomeDepthWeight,2,
field_177820_ax,lapisCount,2,
field_177821_j,mainNoiseScaleZ,2,
field_177822_aw,lapisSize,2,
field_177823_k,baseSize,2,
field_177824_av,diamondMaxHeight,2,
field_177825_h,mainNoiseScaleX,2,
field_177826_au,diamondMinHeight,2,
field_177827_i,mainNoiseScaleY,2,
field_177828_ak,goldSize,2,
field_177829_w,useMineShafts,2,
field_177830_al,goldCount,2,
field_177831_v,useVillages,2,
field_177832_ai,ironMinHeight,2,
field_177833_u,useStrongholds,2,
field_177834_aj,ironMaxHeight,2,
field_177835_t,dungeonChance,2,
field_177836_ao,redstoneSize,2,
field_177837_s,useDungeons,2,
field_177838_ap,redstoneCount,2,
field_177839_r,useCaves,2,
field_177840_am,goldMinHeight,2,
field_177841_q,seaLevel,2,
field_177842_an,goldMaxHeight,2,
field_177843_p,biomeScaleOffset,2,
field_177844_ac,coalSize,2,
field_177845_ad,coalCount,2,
field_177846_aa,andesiteMinHeight,2,
field_177847_ab,andesiteMaxHeight,2,
field_177848_ag,ironSize,2,
field_177849_ah,ironCount,2,
field_177850_z,useRavines,2,
field_177851_ae,coalMinHeight,2,
field_177852_y,useMonuments,2,
field_177853_af,coalMaxHeight,2,
field_177854_x,useTemples,2,
field_177859_b,defaultState,2,
field_177860_a,data,2,
field_177866_D,useLavaLakes,2,
field_177867_E,lavaLakeChance,2,
field_177868_F,useLavaOceans,2,
field_177869_G,fixedBiome,2,
field_177870_A,useRavines,2,
field_177871_B,useWaterLakes,2,
field_177872_C,waterLakeChance,2,
field_177873_L,dirtMinHeight,2,
field_177874_M,dirtMaxHeight,2,
field_177875_N,gravelSize,2,
field_177876_O,gravelCount,2,
field_177877_H,biomeSize,2,
field_177878_I,riverSize,2,
field_177879_J,dirtSize,2,
field_177880_K,dirtCount,2,
field_177881_U,graniteMaxHeight,2,
field_177882_T,graniteMinHeight,2,
field_177883_W,dioriteCount,2,
field_177884_V,dioriteSize,2,
field_177885_Q,gravelMaxHeight,2,
field_177886_P,gravelMinHeight,2,
field_177887_S,graniteCount,2,
field_177888_R,graniteSize,2,
field_177889_aA,lapisSpread,2,
field_177890_Y,dioriteMaxHeight,2,
field_177891_X,dioriteMinHeight,2,
field_177892_Z,andesiteSize,2,
field_177893_f,depthNoiseScaleX,2,
field_177894_g,depthNoiseScaleZ,2,
field_177895_az,lapisCenterHeight,2,
field_177896_d,upperLimitScale,2,
field_177897_ay,lapisCount,2,
field_177898_e,lowerLimitScale,2,
field_177899_b,coordinateScale,2,
field_177900_c,heightScale,2,
field_177901_a,JSON_ADAPTER,2,
field_177902_at,diamondSize,2,
field_177903_n,biomeDepthWeight,2,
field_177904_as,redstoneMaxHeight,2,
field_177905_o,biomeDepthOffset,2,
field_177906_ar,redstoneMinHeight,2,
field_177907_l,baseSize,2,
field_177908_aq,redstoneCount,2,
field_177909_m,stretchY,2,
field_177910_ax,lapisSize,2,
field_177911_j,mainNoiseScaleY,2,
field_177912_aw,diamondMaxHeight,2,
field_177913_k,mainNoiseScaleZ,2,
field_177914_av,diamondMinHeight,2,
field_177915_h,depthNoiseScaleExponent,2,
field_177916_au,diamondCount,2,
field_177917_i,mainNoiseScaleX,2,
field_177918_ak,ironMaxHeight,2,
field_177919_w,useVillages,2,
field_177920_al,goldSize,2,
field_177921_v,useStrongholds,2,
field_177922_ai,ironCount,2,
field_177923_u,dungeonChance,2,
field_177924_aj,ironMinHeight,2,
field_177925_t,useDungeons,2,
field_177926_ao,goldMaxHeight,2,
field_177927_s,useCaves,2,
field_177928_ap,redstoneSize,2,
field_177929_r,seaLevel,2,
field_177930_am,goldCount,2,
field_177931_q,biomeScaleOffset,2,
field_177932_an,goldMinHeight,2,
