searge,name,side,desc
func_176061_a,countBlocksCanSeeSky,2,
func_176062_a,fileNameForProvider,2,
func_176071_a,glBufferData,0,
func_176072_g,glBindBuffer,0,
func_176073_e,glGenBuffers,0,
func_176074_g,glDeleteBuffers,0,
func_176075_f,useVbo,0,
func_176101_a,getPacket,2,
func_176102_a,update,2,
func_176118_b,setBorderLerpTarget,2,
func_176119_g,setHardcore,2,
func_176120_C,getBorderCenterX,2,
func_176121_c,setAllowCommands,2,
func_176122_j,setBorderWarningDistance,2,
func_176123_z,isDifficultyLocked,2,
func_176124_d,getBorderCenterX,2,
func_176125_f,setBorderDamagePerBlock,2,
func_176126_D,getBorderCenterZ,2,
func_176127_a,populateFromWorldSettings,2,
func_176128_f,setMapFeaturesEnabled,2,
func_176129_e,setBorderSafeZone,2,
func_176130_y,getDifficulty,2,
func_176131_J,getBorderWarningDistance,2,
func_176132_G,getBorderLerpTarget,2,
func_176133_A,getCleanWeatherTime,2,
func_176134_F,getBorderLerpTime,2,
func_176135_e,setBorderLerpTime,2,
func_176136_k,setBorderWarningTime,2,
func_176138_H,getBorderSafeZone,2,
func_176139_K,getBorderWarningTime,2,
func_176140_I,getBorderDamagePerBlock,2,
func_176141_c,getBorderCenterZ,2,
func_176142_i,setCleanWeatherTime,2,
func_176143_a,setSpawn,2,
func_176144_a,setDifficulty,2,
func_176145_a,setBorderSize,2,
func_176193_a,canReplace,2,
func_176194_O,getBlockState,2,
func_176195_g,getBlockHardness,2,
func_176196_c,canPlaceBlockAt,2,
func_176197_a,modifyAcceleration,2,
func_176198_a,canPlaceBlockOnSide,2,
func_176199_a,onEntityCollidedWithBlock,2,
func_176200_f,isReplaceable,2,
func_176201_c,getMetaFromState,2,
func_176202_d,colorMultiplier,0,
func_176203_a,getStateFromMeta,2,
func_176204_a,onNeighborBlockChange,2,
func_176205_b,isPassable,2,
func_176206_d,onBlockDestroyedByPlayer,2,
func_176207_c,getMixedBrightnessForBlock,0,
func_176208_a,onBlockHarvested,2,
func_176209_a,canCollideCheck,2,
func_176210_f,getStateId,2,
func_176211_b,isProvidingStrongPower,2,
func_176212_b,isBlockSolid,2,
func_176213_c,onBlockAdded,2,
func_176214_u,isVisuallyOpaque,2,
func_176215_a,registerBlock,2,
func_176216_a,onLanded,2,
func_176217_b,getStateForEntityRender,0,
func_176218_Q,getOffsetType,0,
func_176219_a,registerBlock,2,
func_176220_d,getStateById,2,
func_176221_a,getActualState,2,
func_176222_j,getDamageValue,2,
func_176223_P,getDefaultState,2,
func_176224_k,fillWithRain,2,
func_176225_a,shouldSideBeRendered,0,
func_176226_b,dropBlockAsItem,2,
func_176232_d,getSaplingDropChance,2,
func_176233_b,getWoodType,2,
func_176234_a,dropApple,2,
func_176235_d,destroy,2,
func_176253_e,canConnectTo,2,
func_176261_e,checkForDrop,2,
func_176267_a,getPropertyFor,2,
func_176268_d,getNumGrownFaces,2,
func_176269_e,recheckGrownSides,2,
func_176270_b,getMetaFlag,2,
func_176281_b,getFacing,2,
func_176282_a,getMetaForFacing,2,
func_176286_e,notifyHook,2,
func_176287_c,isConnectedTo,2,
func_176288_d,updateState,2,
func_176302_a,isSameStair,2,
func_176303_e,setBaseCollisionBounds,2,
func_176311_e,tryAbsorb,2,
func_176312_d,absorb,2,
func_176314_e,checkAndDropBlock,2,
func_176316_e,checkForMove,2,
func_176317_b,getFacing,2,
func_176318_b,shouldBeExtended,2,
func_176319_a,doMove,2,
func_176322_b,getFacing,2,
func_176323_e,applyCoreBounds,2,
func_176324_d,applyHeadBounds,2,
func_176328_e,checkForDrop,2,
func_176329_d,canBlockStay,2,
func_176337_b,colorMultiplier,0,
func_176338_e,updateSurroundingRedstone,2,
func_176340_e,canConnectUpwardsTo,2,
func_176341_c,getAttachPosition,2,
func_176342_a,getMaxCurrentStrength,2,
func_176343_a,canConnectTo,2,
func_176344_d,notifyWireNeighborsOfStateChange,2,
func_176345_a,calculateCurrentChanges,2,
func_176346_d,canConnectUpwardsTo,2,
func_176352_d,activate,2,
func_176353_e,checkForDrop,2,
func_176354_d,canBlockStay,2,
func_176356_e,checkForDrop,2,
func_176357_a,getMetadataForFacing,2,
func_176358_d,canSustainLever,2,
func_176361_a,getFlowingBlock,2,
func_176362_e,getLevel,2,
func_176363_b,getStaticBlock,2,
func_176365_e,checkForMixing,2,
func_176366_f,getEffectiveFlowDecay,2,
func_176368_m,getCanBlockBurn,2,
func_176369_e,isSurroundingBlockFlammable,2,
func_176370_f,updateLiquid,2,
func_176371_a,checkAdjacentBlock,2,
func_176372_g,isBlocked,2,
func_176373_h,canFlowInto,2,
func_176375_a,tryFlowInto,2,
func_176376_e,getPossibleFlowDirections,2,
func_176377_d,canContainSilverfish,2,
func_176381_b,canBlockStay,2,
func_176388_T,getGolemPattern,2,
func_176389_S,getGolemBasePattern,2,
func_176390_d,canDispenserPlace,2,
func_176391_l,getSnowmanPattern,2,
func_176392_j,getSnowmanBasePattern,2,
func_176397_f,calculateInputStrength,2,
func_176398_g,updateState,2,
func_176399_m,getTickDelay,2,
func_176400_h,notifyNeighbors,2,
func_176401_c,getPowerOnSide,2,
func_176402_i,isFacingTowardsRepeater,2,
func_176403_d,getDelay,2,
func_176404_e,shouldBePowered,2,
func_176405_b,isLocked,2,
func_176406_l,isPowered,2,
func_176407_c,getPowerOnSides,2,
func_176408_a,getActiveSignal,2,
func_176409_d,canBlockStay,2,
func_176414_j,getWitherBasePattern,2,
func_176415_b,canDispenserPlace,2,
func_176416_l,getWitherPattern,2,
func_176422_e,getTileEntity,2,
func_176423_a,newTileEntity,2,
func_176424_a,getBoundingBox,2,
func_176427_e,updateState,2,
func_176428_b,getFacing,2,
func_176431_a,insertRecord,2,
func_176433_b,getInstrument,2,
func_176438_e,setDefaultDirection,2,
func_176439_d,dispense,2,
func_176442_d,getTileEntity,2,
func_176445_e,setDefaultFacing,2,
func_176446_a,setState,2,
func_176450_d,updateColorAsync,2,
func_176453_o,isOcelotSittingOnChest,2,
func_176454_e,isDoubleChest,2,
func_176455_e,checkForSurroundingChests,2,
func_176456_n,isBelowSolidBlock,2,
func_176457_m,isBlocked,2,
func_176458_f,correctFacing,2,
func_176460_j,calculateOutput,2,
func_176461_a,findItemFrame,2,
func_176462_k,onStateChange,2,
func_176468_a,getSafeExitLocation,2,
func_176469_d,hasRoomForPlayer,2,
func_176470_e,getPlayerInBed,2,
func_176473_a,canGrow,2,
func_176474_b,grow,2,
func_176475_e,checkAndDropBlock,2,
func_176476_e,generateTree,2,
func_176477_a,isTypeAt,2,
func_176478_d,grow,2,
func_176481_j,getSeedItem,2,
func_176482_g,growStem,2,
func_176485_d,generateBigMushroom,2,
func_176487_g,grow,2,
func_176489_b,onHarvest,2,
func_176490_e,getVariant,2,
func_176491_a,placeAt,2,
func_176494_l,getTypeProperty,2,
func_176495_j,getBlockType,2,
func_176499_e,canBlockStay,2,
func_176500_f,dropBlock,2,
func_176502_a_,onEndFalling,2,
func_176503_e,checkFallable,2,
func_176509_j,getItem,2,
func_176510_b,removeHalfBit,2,
func_176511_f,getFacing,2,
func_176512_a,toggleDoor,2,
func_176513_j,isHingeLeft,2,
func_176514_f,isOpen,2,
func_176515_e,combineMetadata,2,
func_176516_g,isOpen,2,
func_176517_h,getFacing,2,
func_176518_i,isTop,2,
func_176524_e,canConnectTo,2,
func_176529_d,hasCrops,2,
func_176530_e,hasWater,2,
func_176532_c,getFlammability,2,
func_176533_e,canNeighborCatchFire,2,
func_176534_d,getEncouragement,2,
func_176535_e,canCatchFire,2,
func_176536_a,catchOnFire,2,
func_176537_d,canDie,2,
func_176538_m,getNeighborEncouragement,2,
func_176549_a,getMetaForAxis,2,
func_176551_l,getVariantProperty,2,
func_176552_j,isDouble,2,
func_176553_a,getVariant,2,
func_176560_l,getShapeProperty,2,
func_176561_b,onNeighborChangedInternal,2,
func_176562_d,isRailBlock,2,
func_176563_d,isRailBlock,2,
func_176570_e,updatePoweredState,2,
func_176571_a,findMinecarts,2,
func_176572_a,getDectectionBox,2,
func_176575_a,setRedstoneStrength,2,
func_176576_e,getRedstoneStrength,2,
func_176577_m,canBePlacedOn,2,
func_176578_d,updateNeighbors,2,
func_176582_b,notifyNeighbors,2,
func_176583_e,checkForDrop,2,
func_176586_d,canBlockStay,2,
func_176588_d,canBlockStay,2,
func_176590_a,setWaterLevel,2,
func_176592_e,onNeighborChangeInternal,2,
func_176593_f,checkForDrop,2,
func_176594_d,canPlaceOn,2,
func_176595_b,canPlaceAt,2,
func_176597_g,shouldBeOff,2,
func_176598_a,isBurnedOut,2,
func_176601_a,apply,2,
func_176602_a,setLocationNameClock,0,
func_176603_b,setLocationNameCompass,0,
func_176604_a,makeAtlasSprite,0,
func_176610_l,getName,2,
func_176612_a,getMetadata,2,
func_176613_a,byMetadata,2,
func_176614_c,getUnlocalizedName,2,
func_176624_a,getMetadata,2,
func_176625_a,byMetadata,2,
func_176627_c,getUnlocalizedName,2,
func_176642_a,getMetadata,2,
func_176643_a,byMetadata,2,
func_176644_c,getUnlocalizedName,2,
func_176657_a,getMetadata,2,
func_176659_c,getUnlocalizedName,2,
func_176660_a,byMetadata,2,
func_176673_a,byMetadata,2,
func_176675_a,getMetadata,2,
func_176676_c,getUnlocalizedName,2,
func_176685_d,getUnlocalizedName,2,
func_176686_a,byMetadata,2,
func_176687_c,getMapColor,2,
func_176688_a,getMetadata,2,
func_176716_d,getPlane,2,
func_176717_a,byName,0,
func_176718_a,apply,2,
func_176719_a,getName2,2,
func_176720_b,isVertical,2,
func_176722_c,isHorizontal,2,
func_176730_m,getDirectionVec,0,
func_176731_b,getHorizontal,2,
func_176732_a,rotateAround,0,
func_176733_a,fromAngle,2,
func_176734_d,getOpposite,2,
func_176735_f,rotateYCCW,2,
func_176736_b,getHorizontalIndex,2,
func_176737_a,getFacingFromVector,0,
func_176738_p,rotateZ,0,
func_176739_a,byName,0,
func_176740_k,getAxis,2,
func_176741_a,random,2,
func_176742_j,getName2,2,
func_176743_c,getAxisDirection,2,
func_176744_n,rotateX,0,
func_176745_a,getIndex,2,
func_176746_e,rotateY,2,
func_176762_d,getUnlocalizedName,2,
func_176764_b,byMetadata,2,
func_176765_a,getMetadata,2,
func_176766_a,byDyeDamage,2,
func_176767_b,getDyeDamage,2,
func_176768_e,getMapColor,2,
func_176794_a,byMetadata,2,
func_176796_a,getMetadata,2,
func_176807_a,getMetadata,2,
func_176809_c,getUnlocalizedName,2,
func_176810_a,byMetadata,2,
func_176825_a,byMetadata,2,
func_176827_a,getMetadata,2,
func_176828_c,getUnlocalizedName,2,
func_176837_a,byMetadata,2,
func_176839_a,getMetadata,2,
func_176840_c,getUnlocalizedName,2,
func_176852_c,getFacing,2,
func_176853_a,byMetadata,2,
func_176855_a,getMetadata,2,
func_176856_a,forFacings,2,
func_176870_a,fromFacingAxis,2,
func_176878_a,forModelBlock,2,
func_176879_a,byMetadata,2,
func_176881_a,getMetadata,2,
func_176882_c,getUnlocalizedName,2,
func_176883_d,getModelBlock,2,
func_176895_a,byMetadata,2,
func_176896_a,getMetadata,2,
func_176915_a,getMetadata,2,
func_176916_a,byMetadata,2,
func_176918_c,getUnlocalizedName,2,
func_176924_a,byMetadata,2,
func_176925_a,getMetadata,2,
func_176927_c,getUnlocalizedName,2,
func_176936_a,getMeta,2,
func_176938_a,byMetadata,2,
func_176939_c,getUnlocalizedName,2,
func_176963_d,getUnlocalizedName,2,
func_176964_a,getBlockType,2,
func_176966_a,getTypes,0,
func_176967_a,getType,2,
func_176968_b,getMeta,2,
func_177015_a,getMetadata,2,
func_177016_a,byMetadata,2,
func_177018_c,isAscending,2,
func_177044_a,getMeta,2,
func_177045_a,byMetadata,2,
func_177053_a,readBufferedImage,0,
func_177054_c,anaglyphColor,0,
func_177055_a,saveGlTexture,0,
func_177059_a,registerSprites,0,
func_177062_a,apply,2,
func_177064_a,toByteArray,0,
func_177066_a,getFramebufferRaw,0,
func_177067_a,renderName,0,
func_177070_b,canRenderName,0,
func_177071_a,shouldRender,0,
func_177086_a,setRenderOutlines,0,
func_177087_b,getMainModel,0,
func_177089_b,removeLayer,0,
func_177094_a,addLayer,0,
func_177102_a,getArmorStandTexture,0,
func_177104_a,shouldRenderLiving,0,
func_177113_a,shouldRenderGuardian,0,
func_177124_a,doRender,0,
func_177136_g,getPlayerModel,0,
func_177141_a,doRenderLayer,0,
func_177142_b,shouldCombineTextures,0,
func_177155_a,doRenderLayer,0,
func_177159_a,doRenderLayer,0,
func_177162_a,doRenderLayer,0,
func_177166_a,doRenderLayer,0,
func_177169_a,doRenderLayer,0,
func_177178_a,getArmorResource,0,
func_177181_a,getArmorResource,0,
func_177218_a,apply,2,
func_177219_e,isInterpolate,0,
func_177222_d,getMobRotation,0,
func_177223_e,getPrevMobRotation,0,
func_177226_a,withProperty,2,
func_177227_a,getPropertyNames,2,
func_177228_b,getProperties,2,
func_177229_b,getValue,2,
func_177230_c,getBlock,2,
func_177231_a,cycleProperty,2,
func_177232_a,cyclePropertyValue,2,
func_177235_a,buildPropertyValueTable,2,
func_177236_b,setPropertyValue,2,
func_177240_d,getResourcePackName,0,
func_177241_a,getResourceLocation,0,
func_177245_a,getInputStream,0,
func_177252_d,getBlocksToDestroy,2,
func_177253_a,canMove,2,
func_177254_c,getBlocksToMove,2,
func_177267_c,getCraftingLayers,2,
func_177268_a,getPatternByID,0,
func_177269_e,hasCraftingStack,2,
func_177270_d,hasValidCrafting,2,
func_177271_a,getPatternName,0,
func_177272_f,getCraftingStack,2,
func_177273_b,getPatternID,2,
func_177332_b,getSkinType,0,
func_177333_c,isSlimSkin,0,
func_177334_a,getDefaultSkin,0,
func_177335_a,getDefaultSkinLegacy,0,
func_177338_f,getNextOffset,0,
func_177339_a,clear,0,
func_177340_e,getColorOffset,0,
func_177341_i,hasPosition,0,
func_177342_c,getNormalOffset,0,
func_177343_g,getElements,0,
func_177344_b,getElementOffsetById,0,
func_177345_h,getElementCount,0,
func_177346_d,hasColor,0,
func_177347_a,hasElementOffset,0,
func_177348_c,getElement,0,
func_177349_a,setElement,0,
func_177350_b,hasNormal,0,
func_177358_a,drawArrays,0,
func_177359_a,bindBuffer,0,
func_177360_a,bufferData,0,
func_177361_b,unbindBuffer,0,
func_177362_c,deleteGlBuffers,0,
func_177367_b,getType,0,
func_177368_f,getSize,0,
func_177369_e,getIndex,0,
func_177370_d,getElementCount,0,
func_177371_a,setOffset,0,
func_177373_a,getOffset,0,
func_177374_g,isPositionElement,0,
func_177375_c,getUsage,0,
func_177384_a,getDisplayName,0,
func_177395_a,getSize,0,
func_177396_b,getDisplayName,0,
func_177397_c,getGlConstant,0,
func_177409_g,setHasEntities,2,
func_177410_o,isLoaded,2,
func_177411_a,getBiome,2,
func_177412_p,getWorld,2,
func_177413_a,getLightFor,2,
func_177414_a,getEntitiesWithinAABBForEntity,2,
func_177415_c,setInhabitedTime,2,
func_177416_w,getInhabitedTime,2,
func_177417_c,setChunkLoaded,0,
func_177418_c,getBlockMetadata,2,
func_177419_t,isTerrainPopulated,2,
func_177420_a,setHeightMap,2,
func_177421_e,setLightPopulated,2,
func_177422_i,createNewTileEntity,2,
func_177423_u,isLightPopulated,2,
func_177424_a,getTileEntity,2,
func_177425_e,removeTileEntity,2,
func_177426_a,addTileEntity,2,
func_177427_f,setModified,2,
func_177428_a,getBlock,2,
func_177429_s,getEntityLists,2,
func_177430_a,getEntitiesOfTypeWithinAAAB,2,
func_177431_a,setLightFor,2,
func_177432_b,setLastSaveTime,2,
func_177433_f,getHeight,2,
func_177434_r,getTileEntityMap,2,
func_177435_g,getBlockState,2,
func_177436_a,setBlockState,2,
func_177437_b,getBlockLightOpacity,2,
func_177438_a,getBlock,2,
func_177439_a,fillChunk,0,
func_177440_h,getPrecipitationHeight,2,
func_177442_v,getLowestHeight,2,
func_177443_a,setLight,2,
func_177444_d,canSeeSky,2,
func_177445_q,getHeightMap,2,
func_177446_d,setTerrainPopulated,2,
func_177451_a,getPlayerByUUID,2,
func_177459_a,provideChunk,2,
func_177480_a,getFromIndex,2,
func_177481_a,getData,2,
func_177482_a,setIndex,2,
func_177483_b,getCoordinateIndex,2,
func_177484_a,set,2,
func_177485_a,get,2,
func_177486_a,setData,2,
func_177487_g,getData,2,
func_177495_o,getHasNoSky,2,
func_177496_h,getSpawnCoordinate,2,
func_177497_p,getLightBrightnessTable,2,
func_177498_l,getInternalNameSuffix,2,
func_177499_m,getWorldChunkManager,2,
func_177500_n,doesWaterVaporize,2,
func_177501_r,getWorldBorder,2,
func_177502_q,getDimensionId,2,
func_177507_b,getTileEntity,2,
func_177508_d,getPos,2,
func_177509_a,getBlockState,2,
func_177510_a,hasState,2,
func_177517_b,parsePathString,0,
func_177518_c,getVariant,0,
func_177520_a,rotateVertex,0,
func_177521_b,combineXY,0,
func_177523_a,rotateFace,0,
func_177524_a,getModelRotation,0,
func_177525_a,getMatrix4d,0,
func_177548_a,compare,2,
func_177550_a,getGeneralQuads,0,
func_177551_a,getFaceQuads,0,
func_177552_f,getItemCameraTransforms,0,
func_177553_d,isBuiltInRenderer,0,
func_177554_e,getTexture,0,
func_177555_b,isAmbientOcclusion,0,
func_177556_c,isGui3d,0,
func_177564_a,getAlternativeModel,0,
func_177568_a,apply,2,
func_177569_a,registerVariant,0,
func_177570_a,setupModelRegistry,0,
func_177571_k,getItemsTextureLocations,0,
func_177572_j,loadSprites,0,
func_177573_e,getParentPath,0,
func_177574_i,loadModels,0,
func_177575_g,getVariantsTextureLocations,0,
func_177576_f,getParentLocation,0,
func_177577_b,loadVariantItemModels,0,
func_177578_a,bakeModel,0,
func_177580_d,getModelLocation,0,
func_177581_b,hasItemModel,0,
func_177582_d,makeItemModel,0,
func_177583_a,getItemLocation,0,
func_177584_b,getBlockStateLocation,0,
func_177585_a,getTextureLocations,0,
func_177586_a,getModelBlockDefinition,0,
func_177587_c,isCustomRenderer,0,
func_177588_f,bakeBlockModels,0,
func_177589_a,makeBakedQuad,0,
func_177590_d,loadItemModels,0,
func_177591_a,loadVariants,0,
func_177592_e,registerVariantNames,0,
func_177593_l,bakeItemModels,0,
func_177594_c,loadModel,0,
func_177595_c,loadVariantModels,0,
func_177596_a,getVariantNames,0,
func_177597_h,loadModelsCheck,0,
func_177619_a,getValidStates,2,
func_177620_e,getAllowedValues,2,
func_177621_b,getBaseState,2,
func_177622_c,getBlock,2,
func_177623_d,getProperties,2,
func_177630_a,generateChestContents,2,
func_177631_a,generateDispenserContents,2,
func_177634_a,compareToItem,0,
func_177635_a,getCountQuads,0,
func_177637_a,where,2,
func_177638_a,forBlock,2,
func_177639_a,matchesState,2,
func_177642_a,forBlock,2,
func_177643_a,isBlockEqualTo,2,
func_177645_b,makeBakedModel,0,
func_177646_a,setTexture,0,
func_177647_a,addGeneralBreakingFours,0,
func_177648_a,addGeneralQuad,0,
func_177649_a,addFaceBreakingFours,0,
func_177650_a,addFaceQuad,0,
func_177657_d,checkMissingPredicates,2,
func_177658_c,makePredicateArray,2,
func_177659_a,aisle,2,
func_177660_a,start,2,
func_177661_b,build,2,
func_177662_a,where,2,
func_177668_c,getThumb,2,
func_177669_b,getFinger,2,
func_177670_a,translateOffset,2,
func_177675_b,first,0,
func_177676_a,build,0,
func_177677_a,add,0,
func_177679_a,loadState,2,
func_177681_a,match,2,
func_177682_a,checkPatternAt,2,
func_177683_a,translateOffset,2,
func_177684_c,getPalmLength,2,
func_177685_b,getThumbLength,2,
func_177690_b,onWarningDistanceChanged,2,
func_177691_a,onWarningTimeChanged,2,
func_177692_a,onTransitionStarted,2,
func_177693_a,onCenterChanged,2,
func_177694_a,onSizeChanged,2,
func_177695_c,onDamageBufferChanged,2,
func_177696_b,onDamageAmountChanged,2,
func_177699_b,getValueClass,2,
func_177700_c,getAllowedValues,2,
func_177701_a,getName,2,
func_177702_a,getName,2,
func_177705_a,getName,2,
func_177706_a,create,2,
func_177707_a,create,2,
func_177708_a,create,2,
func_177709_a,create,2,
func_177712_a,create,2,
func_177713_a,create,2,
func_177714_a,create,2,
func_177715_a,getName0,2,
